Name,Super,Abstract,Persistent,Final,Deprecated,Hidden,SqlTable,System,Ensemble
HS.FHIR.vDSTU2.Model.Resource.DeviceUseRequest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DeviceUseStatement,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DiagnosticOrder.Event,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DiagnosticOrder,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DiagnosticOrder.Item,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DiagnosticReport.Image,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DiagnosticReport,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentManifest.Content,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentManifest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentManifest.Related,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentReference.Content,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentReference,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentReference.Context,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentReference.Related,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.DocumentReference.RelatesTo,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.EligibilityRequest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.EligibilityResponse,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Encounter,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Encounter.Hospitalization,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Encounter.Location,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Encounter.Participant,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Encounter.StatusHistory,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.EnrollmentRequest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.EnrollmentResponse,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.EpisodeOfCare.CareTeam,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.EpisodeOfCare,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.EpisodeOfCare.StatusHistory,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ExplanationOfBenefit,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.FamilyMemberHistory,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.FamilyMemberHistory.Condition,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Flag,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Goal,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Goal.Outcome,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Group.Characteristic,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Group,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Group.Member,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.HealthcareService.AvailableTime,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.HealthcareService,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.HealthcareService.NotAvailable,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.HealthcareService.ServiceType,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingObjectSelection.Frames,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingObjectSelection,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingObjectSelection.Instance,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingObjectSelection.Series,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingObjectSelection.Study,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingStudy,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingStudy.Instance,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImagingStudy.Series,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Immunization,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Immunization.Explanation,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Immunization.Reaction,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Immunization.VaccinationProtocol,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImmunizationRecommendation.DateCriterion,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImmunizationRecommendation,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImmunizationRecommendation.Protocol,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImmunizationRecommendation.Recommendation,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImplementationGuide.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImplementationGuide,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImplementationGuide.Dependency,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImplementationGuide.Global,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImplementationGuide.Package,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImplementationGuide.Page,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ImplementationGuide.Resource,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.List.Entry,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.List,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Location.Position,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Location,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Medication,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Media,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Medication.Content,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Medication.Batch,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Medication.Ingredient,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Medication.Package,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Medication.Product,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationAdministration,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationAdministration.Dosage,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationDispense.DosageInstruction,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationDispense,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationDispense.Substitution,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationOrder,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationOrder.DispenseRequest,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationOrder.DosageInstruction,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationOrder.Substitution,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationStatement.Dosage,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MedicationStatement,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MessageHeader,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MessageHeader.Destination,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MessageHeader.Response,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.MessageHeader.Source,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NamingSystem.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NamingSystem,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NamingSystem.UniqueId,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NutritionOrder.Administration,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NutritionOrder,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NutritionOrder.Nutrient,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NutritionOrder.EnteralFormula,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NutritionOrder.OralDiet,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NutritionOrder.Supplement,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.NutritionOrder.Texture,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Observation.Component,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Observation,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Observation.Related,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Observation.ReferenceRange,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.OperationDefinition.Binding,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.OperationDefinition,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.OperationDefinition.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.OperationDefinition.Parameter,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.OperationOutcome,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.OperationOutcome.Issue,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Order,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Order.When,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.OrderResponse,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Organization,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Organization.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Parameters,HS.FHIR.vDSTU2.Model.Base.Resource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Parameters.Parameter,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Patient,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Patient.Animal,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Patient.Communication,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Patient.Link,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Patient.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.PaymentNotice,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.PaymentReconciliation,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.PaymentReconciliation.Note,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.PaymentReconciliation.Detail,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Person.Link,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Person,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Practitioner.PractitionerRole,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Practitioner,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Practitioner.Qualification,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Procedure.FocalDevice,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Procedure,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Procedure.Performer,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ProcedureRequest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ProcessRequest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ProcessRequest.Item,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ProcessResponse.Notes,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ProcessResponse,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Provenance,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Provenance.Agent,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Provenance.Entity,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Provenance.RelatedAgent,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Questionnaire,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Questionnaire.Group,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Questionnaire.Question,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.QuestionnaireResponse,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.QuestionnaireResponse.Group,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.QuestionnaireResponse.Answer,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.QuestionnaireResponse.Question,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ReferralRequest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.RelatedPerson,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.RiskAssessment,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.RiskAssessment.Prediction,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Schedule,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.SearchParameter,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.SearchParameter.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Slot,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Specimen,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Specimen.Collection,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Specimen.Container,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Specimen.Treatment,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.StructureDefinition.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.StructureDefinition,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.StructureDefinition.Differential,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.StructureDefinition.Mapping,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.StructureDefinition.Snapshot,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Subscription,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Subscription.Channel,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Substance,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Substance.Ingredient,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.Substance.Instance,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.SupplyDelivery,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.SupplyRequest.When,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.SupplyRequest,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Action,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Action1,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Action2,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Assert,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Capability,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Fixture,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Link,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Metadata,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Operation,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.RequestHeader,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Setup,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Teardown,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Test,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.TestScript.Variable,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.CodeSystem,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Compose,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Concept,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Concept1,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Contact,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Contains,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Designation,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Filter,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Expansion,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Include,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.ValueSet.Parameter,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.VisionPrescription,HS.FHIR.vDSTU2.Model.Base.DomainResource,,,,,,,,
HS.FHIR.vDSTU2.Model.Resource.VisionPrescription.Dispense,HS.FHIR.vDSTU2.Model.Base.BackboneElement,,,,,,,,
HS.FHIR.vDSTU2.PDQm.QueryQueue,%Library.Persistent,,TRUE,,,,HS_FHIR_vDSTU2_PDQm.QueryQueue,,
HS.FHIR.vDSTU2.PDQm.Consumer.Operations,HS.FHIR.REST.Operation~HS.HC.Util.Trace.Helper,,,,,,,,
